,nb_jours_abonne,durée_appel_jour(minutes),nb_appel_jour,cout_appel_jour,durée_appel_soirée(minutes),nb_appel_soirée,cout_appel_soirée,durée_appel_nuit(minutes),nb_appel_nuit,cout_appel_nuit,durée_appel_inter(minutes),nb_appel_inter,cout_appel_inter,active_msg_vocaux,nb_msg_vocaux,nb_reclamation,churn
2440,118.0,205.2,115.0,34.88,184.8,137.0,15.71,176.1,115.0,7.92,7.0,6.0,1.89, no,0,0.0, False.
2441,111.0,193.1,104.0,32.83,111.6,98.0,9.49,227.4,94.0,10.23,12.1,4.0,3.27, yes,13,1.0, False.
2442,82.0,232.6,121.0,39.54,153.2,115.0,13.02,286.7,77.0,12.9,4.7,3.0,1.27, yes,34,3.0, False.
2443,74.0,102.7,89.0,17.46,149.3,100.0,12.69,188.1,114.0,8.46,11.0,5.0,2.97, no,0,0.0, False.
2444,121.0,263.1,70.0,44.73,279.3,118.0,23.74,127.1,143.0,5.72,9.7,4.0,2.62, yes,31,5.0, False.
2445,131.0,197.0,79.0,33.49,201.0,114.0,17.09,151.2,111.0,6.8,11.6,5.0,3.13, no,0,1.0, False.
2446,125.0,169.3,90.0,28.78,156.0,138.0,13.26,210.8,106.0,9.49,11.6,6.0,3.13, no,0,2.0, False.
2447,19.0,201.5,123.0,34.26,129.2,110.0,10.98,220.6,98.0,9.93,12.9,4.0,3.48, no,0,1.0, False.
2448,138.0,251.0,119.0,42.67,91.2,96.0,7.75,142.2,87.0,6.4,13.8,3.0,3.73, no,0,3.0, False.
2449,119.0,230.4,117.0,39.17,225.0,101.0,19.13,198.5,111.0,8.93,7.6,6.0,2.05, no,0,3.0, False.
2450,137.0,109.8,120.0,18.67,230.5,86.0,19.59,255.8,103.0,11.51,11.9,6.0,3.21, no,0,1.0, False.
2451,182.0,279.5,118.0,47.52,203.2,113.0,17.27,174.2,101.0,7.84,10.7,4.0,2.89, no,0,2.0, True.
2452,135.0,173.4,107.0,29.48,222.0,84.0,18.87,64.2,94.0,2.89,13.7,6.0,3.7, no,0,1.0, False.
2453,134.0,214.4,93.0,36.45,211.7,57.0,17.99,165.0,79.0,7.43,10.0,8.0,2.7, yes,38,1.0, False.
2454,45.0,96.1,103.0,16.34,246.8,134.0,20.98,229.7,92.0,10.34,9.7,4.0,2.62, no,0,1.0, False.
2455,129.0,101.4,145.0,17.24,249.1,116.0,21.17,157.6,107.0,7.09,7.1,6.0,1.92, no,0,1.0, False.
2456,142.0,232.5,74.0,39.53,181.8,142.0,15.45,203.1,86.0,9.14,10.4,6.0,2.81, no,0,4.0, False.
2457,130.0,174.5,120.0,29.67,217.5,95.0,18.49,220.3,67.0,9.91,12.2,2.0,3.29, yes,45,1.0, False.
2458,163.0,224.0,126.0,38.08,233.5,89.0,19.85,293.9,104.0,13.23,8.8,4.0,2.38, yes,23,1.0, False.
2459,105.0,211.1,99.0,35.89,176.7,66.0,15.02,221.5,96.0,9.97,14.7,7.0,3.97, no,0,4.0, False.
2460,119.0,109.2,96.0,18.56,153.1,80.0,13.01,240.0,102.0,10.8,9.8,5.0,2.65, no,0,2.0, False.
2461,78.0,220.0,95.0,37.4,179.9,121.0,15.29,188.2,109.0,8.47,11.5,5.0,3.11, no,0,0.0, False.
2462,92.0,181.4,98.0,30.84,164.5,98.0,13.98,171.0,110.0,7.69,10.9,4.0,2.94, no,0,2.0, False.
2463,146.0,180.7,82.0,30.72,173.7,90.0,14.76,231.5,89.0,10.42,10.1,4.0,2.73, yes,11,2.0, False.
2464,125.0,96.5,109.0,16.41,145.8,109.0,12.39,174.4,82.0,7.85,9.4,2.0,2.54, yes,32,1.0, False.
2465,88.0,183.5,93.0,31.2,170.5,80.0,14.49,193.8,88.0,8.72,8.3,5.0,2.24, no,0,3.0, False.
2466,83.0,107.9,90.0,18.34,140.4,94.0,11.93,253.6,79.0,11.41,10.5,2.0,2.84, yes,38,0.0, False.
2467,3.0,161.0,96.0,27.37,244.9,82.0,20.82,180.8,103.0,8.14,7.7,6.0,2.08, no,0,1.0, False.
2468,152.0,146.8,128.0,24.96,285.6,96.0,24.28,213.6,80.0,9.61,4.3,2.0,1.16, yes,41,1.0, True.
2469,48.0,149.2,146.0,25.36,161.9,109.0,13.76,197.9,109.0,8.91,8.3,2.0,2.24, no,0,3.0, False.
2470,189.0,227.8,124.0,38.73,169.5,112.0,14.41,201.1,91.0,9.05,5.6,4.0,1.51, no,0,3.0, False.
2471,95.0,160.3,87.0,27.25,202.4,101.0,17.2,191.1,122.0,8.6,7.4,3.0,2.0, yes,23,0.0, False.
2472,129.0,137.8,120.0,23.43,225.8,110.0,19.19,145.2,95.0,6.53,10.2,6.0,2.75, no,0,1.0, True.
2473,66.0,141.7,87.0,24.09,268.3,89.0,22.81,241.3,68.0,10.86,8.5,7.0,2.3, yes,40,0.0, False.
2474,80.0,196.4,115.0,33.39,150.3,109.0,12.78,176.2,75.0,7.93,9.3,1.0,2.51, yes,22,0.0, False.
2475,1.0,175.2,74.0,29.78,151.7,79.0,12.89,230.5,109.0,10.37,5.3,3.0,1.43, no,0,1.0, False.
2476,84.0,146.8,133.0,24.96,171.7,73.0,14.59,234.5,69.0,10.55,9.9,3.0,2.67, no,0,1.0, False.
2477,96.0,173.9,111.0,29.56,287.4,105.0,24.43,204.8,91.0,9.22,9.1,7.0,2.46, no,0,1.0, False.
2478,123.0,305.2,80.0,51.88,156.5,109.0,13.3,280.0,81.0,12.6,13.2,7.0,3.56, yes,34,1.0, False.
2479,116.0,162.3,91.0,27.59,279.3,79.0,23.74,192.7,131.0,8.67,11.7,2.0,3.16, yes,29,3.0, True.
2480,105.0,150.0,106.0,25.5,293.8,123.0,24.97,250.7,65.0,11.28,10.3,7.0,2.78, no,0,3.0, False.
2481,80.0,197.5,114.0,33.58,206.9,119.0,17.59,163.6,109.0,7.36,11.3,4.0,3.05, no,0,1.0, False.
2482,157.0,240.2,67.0,40.83,153.0,98.0,13.01,249.0,72.0,11.21,10.2,6.0,2.75, no,0,2.0, False.
2483,67.0,186.2,117.0,31.65,286.7,76.0,24.37,164.3,113.0,7.39,12.9,3.0,3.48, yes,30,2.0, False.
2484,141.0,116.9,127.0,19.87,276.5,88.0,23.5,289.9,125.0,13.05,12.3,2.0,3.32, yes,39,0.0, False.
2485,79.0,236.7,95.0,40.24,263.5,56.0,22.4,259.6,107.0,11.68,12.0,4.0,3.24, yes,17,1.0, False.
2486,76.0,173.2,93.0,29.44,131.2,80.0,11.15,170.9,104.0,7.69,5.4,3.0,1.46, no,0,0.0, False.
2487,111.0,152.2,114.0,25.87,137.2,102.0,11.66,185.9,97.0,8.37,9.8,3.0,2.65, no,0,0.0, False.
2488,94.0,181.3,135.0,30.82,182.4,108.0,15.5,180.6,103.0,8.13,6.7,2.0,1.81, no,0,0.0, False.
2489,143.0,167.8,72.0,28.53,211.0,99.0,17.94,153.5,109.0,6.91,10.5,6.0,2.84, no,0,4.0, True.
2490,109.0,175.4,125.0,29.82,250.7,87.0,21.31,289.3,74.0,13.02,9.8,9.0,2.65, no,0,1.0, False.
2491,138.0,87.6,112.0,14.89,266.9,107.0,22.69,214.6,104.0,9.66,9.8,10.0,2.65, no,0,2.0, False.
2492,73.0,203.3,45.0,34.56,141.9,87.0,12.06,200.7,71.0,9.03,8.5,6.0,2.3, no,0,0.0, False.
2493,21.0,92.6,95.0,15.74,161.9,70.0,13.76,285.0,78.0,12.83,11.3,3.0,3.05, no,0,5.0, True.
2494,148.0,262.9,135.0,44.69,149.5,96.0,12.71,140.5,109.0,6.32,8.1,4.0,2.19, yes,21,1.0, False.
2495,103.0,160.8,91.0,27.34,155.8,82.0,13.24,254.3,103.0,11.44,8.5,3.0,2.3, no,0,1.0, False.
2496,143.0,141.8,116.0,24.11,167.3,99.0,14.22,178.1,130.0,8.01,7.8,3.0,2.11, yes,22,1.0, False.
2497,79.0,50.6,62.0,8.6,201.4,87.0,17.12,146.8,121.0,6.61,4.2,4.0,1.13, yes,32,2.0, False.
2498,89.0,134.9,59.0,22.93,156.0,152.0,13.26,197.5,112.0,8.89,10.2,5.0,2.75, no,0,1.0, False.
2499,120.0,252.1,110.0,42.86,226.1,103.0,19.22,155.6,83.0,7.0,13.8,3.0,3.73, no,0,1.0, False.
2500,121.0,215.5,95.0,36.64,241.8,92.0,20.55,147.0,108.0,6.61,9.6,3.0,2.59, yes,41,1.0, False.
2501,101.0,124.8,66.0,21.22,257.2,85.0,21.86,193.2,115.0,8.69,13.4,4.0,3.62, no,0,0.0, False.
2502,115.0,178.7,114.0,30.38,271.0,96.0,23.04,245.9,94.0,11.07,16.4,5.0,4.43, no,0,2.0, False.
2503,168.0,183.2,131.0,31.14,179.2,73.0,15.23,292.8,100.0,13.18,9.9,5.0,2.67, no,0,2.0, False.
2504,90.0,167.5,96.0,28.48,139.1,104.0,11.82,138.4,87.0,6.23,13.0,1.0,3.51, no,0,1.0, False.
2505,70.0,147.1,105.0,25.01,200.0,135.0,17.0,234.9,65.0,10.57,12.5,9.0,3.38, no,0,3.0, False.
2506,138.0,230.1,107.0,39.12,212.0,120.0,18.02,174.9,119.0,7.87,13.2,4.0,3.56, no,0,1.0, False.
2507,43.0,135.8,125.0,23.09,163.2,88.0,13.87,229.8,106.0,10.34,12.6,3.0,3.4, no,0,0.0, False.
2508,117.0,205.7,98.0,34.97,136.1,107.0,11.57,159.4,147.0,7.17,8.7,3.0,2.35, yes,20,2.0, False.
2509,108.0,73.8,105.0,12.55,143.4,114.0,12.19,170.2,98.0,7.66,10.9,3.0,2.94, no,0,2.0, False.
2510,118.0,189.3,119.0,32.18,233.5,112.0,19.85,270.9,104.0,12.19,10.0,1.0,2.7, no,0,2.0, False.
2511,169.0,147.2,115.0,25.02,161.9,123.0,13.76,142.1,103.0,6.39,7.2,6.0,1.94, no,0,3.0, False.
2512,62.0,137.3,95.0,23.34,184.2,94.0,15.66,231.4,70.0,10.41,10.2,3.0,2.75, yes,42,0.0, False.
2513,86.0,70.7,125.0,12.02,211.0,113.0,17.94,174.6,107.0,7.86,0.0,0.0,0.0, no,0,2.0, False.
2514,44.0,204.6,117.0,34.78,205.2,94.0,17.44,164.6,84.0,7.41,10.7,5.0,2.89, no,0,0.0, False.
2515,111.0,123.1,88.0,20.93,213.9,84.0,18.18,184.9,88.0,8.32,12.0,2.0,3.24, no,0,5.0, True.
2516,127.0,129.7,115.0,22.05,160.8,101.0,13.67,265.0,63.0,11.93,12.2,3.0,3.29, yes,19,2.0, False.
2517,151.0,198.7,70.0,33.78,209.5,106.0,17.81,281.9,126.0,12.69,12.4,4.0,3.35, no,0,0.0, False.
2518,53.0,145.1,116.0,24.67,233.7,82.0,19.86,208.7,95.0,9.39,7.9,5.0,2.13, no,0,2.0, False.
2519,15.0,135.2,101.0,22.98,152.5,79.0,12.96,224.8,83.0,10.12,8.4,5.0,2.27, no,0,2.0, False.
2520,123.0,124.7,105.0,21.2,250.4,78.0,21.28,216.4,128.0,9.74,7.8,8.0,2.11, yes,28,1.0, False.
2521,137.0,215.9,76.0,36.7,145.4,118.0,12.36,186.9,129.0,8.41,12.1,4.0,3.27, no,0,1.0, False.
2522,106.0,119.2,142.0,20.26,228.4,139.0,19.41,197.9,61.0,8.91,8.4,9.0,2.27, no,0,2.0, False.
2523,88.0,144.3,116.0,24.53,156.4,74.0,13.29,214.7,90.0,9.66,7.8,10.0,2.11, no,0,3.0, False.
2524,106.0,235.2,121.0,39.98,220.6,87.0,18.75,236.3,91.0,10.63,11.8,4.0,3.19, no,0,1.0, False.
2525,95.0,174.0,57.0,29.58,281.1,118.0,23.89,197.2,94.0,8.87,9.7,2.0,2.62, no,0,0.0, False.
2526,57.0,115.0,65.0,19.55,122.3,96.0,10.4,245.0,75.0,11.03,6.4,1.0,1.73, no,0,0.0, True.
2527,184.0,151.7,93.0,25.79,178.5,77.0,15.17,229.1,111.0,10.31,13.1,8.0,3.54, no,0,2.0, False.
2528,109.0,153.1,102.0,26.03,234.1,77.0,19.9,329.2,74.0,14.81,9.9,9.0,2.67, no,0,3.0, False.
2529,127.0,218.6,93.0,37.16,149.9,130.0,12.74,204.6,131.0,9.21,9.2,5.0,2.48, no,0,2.0, False.
2530,82.0,265.2,122.0,45.08,178.7,102.0,15.19,174.7,90.0,7.86,10.7,9.0,2.89, no,0,2.0, False.
2531,180.0,143.3,134.0,24.36,180.5,113.0,15.34,184.2,87.0,8.29,10.1,4.0,2.73, no,0,1.0, False.
2532,174.0,190.3,98.0,32.35,252.7,70.0,21.48,220.6,97.0,9.93,7.2,9.0,1.94, no,0,2.0, False.
2533,92.0,184.7,60.0,31.4,262.0,73.0,22.27,239.5,120.0,10.78,12.3,6.0,3.32, no,0,2.0, True.
2534,81.0,115.3,99.0,19.6,224.7,117.0,19.1,152.5,98.0,6.86,18.0,2.0,4.86, no,0,1.0, False.
2535,125.0,113.0,108.0,19.21,169.2,107.0,14.38,156.6,61.0,7.05,9.2,5.0,2.48, no,0,2.0, True.
2536,119.0,294.2,100.0,50.01,232.5,53.0,19.76,195.0,64.0,8.78,9.0,1.0,2.43, no,0,0.0, True.
2537,122.0,215.6,86.0,36.65,167.8,59.0,14.26,207.0,67.0,9.32,6.4,8.0,1.73, no,0,3.0, False.
2538,34.0,128.8,80.0,21.9,208.7,93.0,17.74,202.1,103.0,9.09,14.0,7.0,3.78, no,0,1.0, False.
2539,138.0,211.2,117.0,35.9,312.5,98.0,26.56,178.0,118.0,8.01,10.7,2.0,2.89, yes,28,3.0, True.
2540,90.0,71.2,82.0,12.1,181.6,103.0,15.44,186.9,111.0,8.41,12.9,1.0,3.48, yes,24,1.0, False.
2541,73.0,94.9,121.0,16.13,253.2,83.0,21.52,175.1,86.0,7.88,14.2,2.0,3.83, no,0,2.0, False.
2542,19.0,259.4,116.0,44.1,269.7,109.0,22.92,175.3,130.0,7.89,9.5,3.0,2.57, no,0,1.0, True.
2543,120.0,215.8,123.0,36.69,285.2,76.0,24.24,192.1,78.0,8.64,6.9,3.0,1.86, yes,28,1.0, False.
2544,160.0,97.5,113.0,16.58,268.1,69.0,22.79,255.3,62.0,11.49,13.2,4.0,3.56, no,0,3.0, False.
2545,141.0,146.5,121.0,24.91,169.9,125.0,14.44,238.8,112.0,10.75,8.2,5.0,2.21, no,0,0.0, False.
2546,90.0,157.9,72.0,26.84,234.0,93.0,19.89,210.0,86.0,9.45,12.2,5.0,3.29, no,0,2.0, False.
2547,72.0,139.9,117.0,23.78,223.6,96.0,19.01,240.8,93.0,10.84,12.7,4.0,3.43, no,0,2.0, False.
2548,117.0,153.2,112.0,26.04,263.3,110.0,22.38,135.0,85.0,6.08,11.9,7.0,3.21, yes,21,1.0, False.
2549,79.0,103.5,134.0,17.6,319.3,111.0,27.14,239.9,124.0,10.8,8.4,4.0,2.27, no,0,2.0, False.
2550,87.0,185.8,119.0,31.59,192.3,83.0,16.35,200.0,96.0,9.0,6.6,4.0,1.78, no,0,1.0, False.
2551,102.0,129.5,56.0,22.02,354.2,118.0,30.11,145.5,93.0,6.55,10.9,3.0,2.94, no,0,1.0, False.
2552,49.0,236.6,91.0,40.22,220.9,146.0,18.78,146.8,114.0,6.61,8.9,2.0,2.4, no,0,1.0, False.
2553,67.0,260.4,107.0,44.27,208.2,104.0,17.7,207.9,115.0,9.36,10.0,2.0,2.7, no,0,6.0, False.
2554,107.0,167.3,100.0,28.44,163.9,79.0,13.93,185.9,100.0,8.37,6.7,5.0,1.81, no,0,2.0, False.
2555,190.0,182.2,101.0,30.97,212.3,95.0,18.05,233.0,123.0,10.49,9.3,4.0,2.51, no,0,2.0, False.
2556,118.0,113.0,80.0,19.21,150.1,87.0,12.76,204.3,115.0,9.19,10.8,4.0,2.92, no,0,2.0, False.
2557,120.0,185.7,133.0,31.57,235.1,149.0,19.98,256.4,78.0,11.54,16.9,6.0,4.56, no,0,0.0, False.
2558,94.0,136.2,114.0,23.15,165.1,118.0,14.03,137.9,71.0,6.21,9.6,5.0,2.59, no,0,0.0, False.
2559,115.0,222.6,81.0,37.84,190.3,109.0,16.18,201.2,87.0,9.05,11.5,2.0,3.11, yes,29,1.0, False.
2560,61.0,197.3,67.0,33.54,264.5,106.0,22.48,210.5,116.0,9.47,9.0,6.0,2.43, no,0,1.0, False.
2561,143.0,141.4,130.0,24.04,186.4,114.0,15.84,210.0,111.0,9.45,7.7,6.0,2.08, yes,33,1.0, False.
2562,110.0,208.0,69.0,35.36,95.1,94.0,8.08,178.5,129.0,8.03,8.0,11.0,2.16, no,0,1.0, False.
2563,104.0,118.5,92.0,20.15,177.8,109.0,15.11,255.7,98.0,11.51,12.1,4.0,3.27, no,0,1.0, False.
2564,16.0,153.2,65.0,26.04,229.7,90.0,19.52,148.2,94.0,6.67,10.7,8.0,2.89, no,0,1.0, False.
2565,183.0,108.3,87.0,18.41,183.6,116.0,15.61,176.6,109.0,7.95,13.5,2.0,3.65, no,0,0.0, False.
2566,147.0,168.6,92.0,28.66,187.7,107.0,15.95,216.5,95.0,9.74,14.4,8.0,3.89, no,0,2.0, False.
2567,58.0,247.2,116.0,42.02,303.7,103.0,25.81,105.4,94.0,4.74,9.3,2.0,2.51, no,0,2.0, True.
2568,102.0,224.2,81.0,38.11,243.3,90.0,20.68,147.8,66.0,6.65,12.0,8.0,3.24, no,0,3.0, False.
2569,123.0,166.9,98.0,28.37,221.8,77.0,18.85,243.9,114.0,10.98,12.8,4.0,3.46, no,0,3.0, False.
2570,64.0,118.4,100.0,20.13,144.1,108.0,12.25,158.1,91.0,7.11,8.5,6.0,2.3, yes,43,1.0, False.
2571,103.0,190.9,62.0,32.45,226.6,53.0,19.26,230.1,96.0,10.35,7.8,3.0,2.11, no,0,2.0, False.
2572,152.0,317.8,60.0,54.03,152.9,100.0,13.0,123.4,63.0,5.55,10.4,7.0,2.81, no,0,1.0, True.
2573,124.0,312.0,112.0,53.04,180.0,109.0,15.3,168.6,94.0,7.59,12.8,4.0,3.46, no,0,1.0, True.
2574,97.0,146.0,121.0,24.82,203.0,141.0,17.26,151.8,120.0,6.83,13.3,2.0,3.59, no,0,1.0, False.
2575,131.0,131.6,95.0,22.37,179.3,109.0,15.24,251.2,129.0,11.3,15.5,3.0,4.19, no,0,1.0, True.
2576,57.0,193.4,105.0,32.88,231.6,79.0,19.69,226.2,90.0,10.18,11.1,11.0,3.0, yes,33,2.0, False.
2577,157.0,185.1,92.0,31.47,213.0,85.0,18.11,196.1,85.0,8.82,8.5,5.0,2.3, no,0,2.0, False.
2578,194.0,193.3,106.0,32.86,169.0,150.0,14.37,225.2,122.0,10.13,11.8,4.0,3.19, no,0,0.0, False.
2579,66.0,146.4,107.0,24.89,196.5,99.0,16.7,230.1,106.0,10.35,7.8,2.0,2.11, no,0,1.0, False.
2580,155.0,71.2,90.0,12.1,304.4,119.0,25.87,183.3,103.0,8.25,8.6,4.0,2.32, no,0,0.0, False.
2581,123.0,123.2,104.0,20.94,190.0,117.0,16.15,170.3,95.0,7.66,12.9,5.0,3.48, no,0,4.0, True.
2582,116.0,205.0,90.0,34.85,140.9,114.0,11.98,272.6,96.0,12.27,7.5,4.0,2.03, no,0,2.0, False.
2583,63.0,128.7,78.0,21.88,240.8,133.0,20.47,237.7,121.0,10.7,12.8,6.0,3.46, no,0,1.0, False.
2584,64.0,216.9,78.0,36.87,211.0,115.0,17.94,179.8,116.0,8.09,11.4,5.0,3.08, no,0,3.0, False.
2585,96.0,150.0,122.0,25.5,218.5,116.0,18.57,212.4,89.0,9.56,9.8,1.0,2.65, no,0,3.0, False.
2586,53.0,164.1,106.0,27.9,206.0,56.0,17.51,194.7,124.0,8.76,11.4,2.0,3.08, no,0,1.0, False.
2587,105.0,212.0,113.0,36.04,226.6,128.0,19.26,193.6,114.0,8.71,8.9,7.0,2.4, no,0,3.0, False.
2588,53.0,167.3,99.0,28.44,194.7,99.0,16.55,236.7,112.0,10.65,12.0,9.0,3.24, yes,37,2.0, False.
2589,101.0,154.4,130.0,26.25,217.2,101.0,18.46,185.4,52.0,8.34,13.9,4.0,3.75, no,0,1.0, False.
2590,129.0,177.3,95.0,30.14,211.8,102.0,18.0,240.2,108.0,10.81,9.3,7.0,2.51, yes,30,3.0, False.
2591,122.0,231.2,141.0,39.3,267.8,136.0,22.76,240.3,100.0,10.81,8.8,5.0,2.38, no,0,1.0, True.
2592,163.0,202.9,100.0,34.49,178.6,46.0,15.18,203.8,116.0,9.17,12.8,3.0,3.46, no,0,5.0, False.
2593,93.0,149.6,120.0,25.43,200.7,85.0,17.06,181.2,107.0,8.15,14.3,9.0,3.86, no,0,0.0, False.
2594,115.0,345.3,81.0,58.7,203.4,106.0,17.29,217.5,107.0,9.79,11.8,8.0,3.19, no,0,1.0, True.
2595,25.0,264.9,80.0,45.03,281.2,66.0,23.9,166.1,80.0,7.47,8.4,4.0,2.27, no,0,1.0, True.
2596,73.0,122.0,92.0,20.74,138.3,114.0,11.76,224.2,128.0,10.09,5.8,5.0,1.57, no,0,1.0, False.
2597,120.0,177.2,88.0,30.12,270.4,99.0,22.98,231.5,90.0,10.42,14.0,2.0,3.78, no,0,2.0, False.
2598,196.0,133.1,80.0,22.63,206.5,120.0,17.55,221.6,96.0,9.97,10.3,8.0,2.78, no,0,1.0, False.
2599,97.0,225.1,90.0,38.27,279.5,127.0,23.76,233.8,103.0,10.52,8.8,4.0,2.38, no,0,0.0, True.
2600,148.0,208.4,120.0,35.43,174.4,99.0,14.82,310.7,105.0,13.98,11.2,4.0,3.02, no,0,1.0, False.
2601,85.0,173.1,107.0,29.43,247.2,101.0,21.01,158.7,104.0,7.14,11.5,5.0,3.11, yes,30,1.0, False.
2602,86.0,162.4,131.0,27.61,167.0,102.0,14.2,128.9,118.0,5.8,11.4,2.0,3.08, no,0,2.0, True.
2603,78.0,281.2,93.0,47.8,178.2,101.0,15.15,244.2,129.0,10.99,6.4,5.0,1.73, yes,13,2.0, False.
2604,106.0,208.3,89.0,35.41,169.4,67.0,14.4,102.0,90.0,4.59,15.9,4.0,4.29, no,0,3.0, False.
2605,147.0,243.4,126.0,41.38,273.8,109.0,23.27,282.9,91.0,12.73,14.1,8.0,3.81, yes,38,2.0, False.
2606,145.0,224.2,89.0,38.11,314.9,121.0,26.77,182.9,121.0,8.23,16.1,3.0,4.35, no,0,1.0, True.
2607,91.0,189.3,100.0,32.18,239.3,107.0,20.34,89.7,89.0,4.04,9.9,3.0,2.67, no,0,3.0, False.
2608,81.0,168.3,124.0,28.61,270.9,103.0,23.03,222.5,98.0,10.01,6.7,2.0,1.81, yes,46,4.0, False.
2609,116.0,232.9,90.0,39.59,152.1,94.0,12.93,344.3,82.0,15.49,10.7,6.0,2.89, yes,24,1.0, False.
2610,69.0,155.0,98.0,26.35,142.4,105.0,12.1,143.7,117.0,6.47,5.9,4.0,1.59, yes,37,1.0, False.
2611,135.0,154.4,130.0,26.25,203.8,90.0,17.32,158.7,59.0,7.14,11.8,3.0,3.19, no,0,0.0, False.
2612,73.0,234.7,102.0,39.9,195.7,110.0,16.63,253.4,71.0,11.4,8.4,8.0,2.27, no,0,2.0, False.
2613,48.0,240.0,88.0,40.8,141.0,117.0,11.99,128.9,137.0,5.8,7.1,9.0,1.92, no,0,1.0, False.
2614,125.0,298.4,78.0,50.73,270.5,142.0,22.99,107.3,84.0,4.83,12.2,2.0,3.29, no,0,0.0, True.
2615,100.0,166.0,102.0,28.22,236.1,97.0,20.07,134.3,93.0,6.04,10.9,4.0,2.94, no,0,1.0, False.
2616,165.0,111.6,140.0,18.97,213.3,111.0,18.13,267.6,115.0,12.04,16.0,3.0,4.32, yes,33,0.0, False.
2617,64.0,174.5,98.0,29.67,180.2,103.0,15.32,179.0,89.0,8.06,10.7,2.0,2.89, no,0,2.0, False.
2618,116.0,175.5,137.0,29.84,210.6,60.0,17.9,294.8,121.0,13.27,6.9,5.0,1.86, yes,27,1.0, False.
2619,147.0,157.5,109.0,26.78,189.6,67.0,16.12,227.0,76.0,10.22,11.1,2.0,3.0, yes,35,3.0, True.
2620,115.0,206.2,113.0,35.05,176.4,102.0,14.99,297.1,119.0,13.37,11.0,7.0,2.97, no,0,1.0, False.
2621,84.0,207.5,138.0,35.28,201.0,116.0,17.09,164.5,107.0,7.4,7.5,16.0,2.03, yes,35,4.0, False.
2622,86.0,144.8,105.0,24.62,206.2,111.0,17.53,255.4,117.0,11.49,11.6,2.0,3.13, yes,16,4.0, False.
2623,134.0,258.8,85.0,44.0,129.5,114.0,11.01,193.6,106.0,8.71,10.9,7.0,2.94, no,0,2.0, False.
2624,105.0,226.9,106.0,38.57,182.2,77.0,15.49,203.9,107.0,9.18,11.6,2.0,3.13, no,0,0.0, True.
2625,88.0,152.9,119.0,25.99,171.2,107.0,14.55,257.0,106.0,11.57,12.0,5.0,3.24, no,0,2.0, False.
2626,90.0,156.7,51.0,26.64,236.5,118.0,20.1,123.2,111.0,5.54,12.6,6.0,3.4, yes,27,2.0, False.
2627,86.0,150.8,85.0,25.64,295.9,88.0,25.15,247.2,104.0,11.12,12.5,1.0,3.38, no,0,1.0, False.
2628,37.0,221.0,126.0,37.57,204.5,110.0,17.38,118.0,98.0,5.31,6.8,3.0,1.84, no,0,4.0, False.
2629,141.0,322.4,92.0,54.81,283.2,107.0,24.07,209.5,111.0,9.43,6.7,3.0,1.81, yes,32,1.0, True.
2630,148.0,153.6,148.0,26.11,262.1,87.0,22.28,225.5,99.0,10.15,9.8,3.0,2.65, no,0,2.0, False.
2631,163.0,215.1,91.0,36.57,138.9,102.0,11.81,146.2,109.0,6.58,12.4,2.0,3.35, yes,22,2.0, False.
2632,89.0,174.4,108.0,29.65,196.7,100.0,16.72,127.4,74.0,5.73,11.8,3.0,3.19, yes,35,1.0, False.
2633,63.0,180.5,126.0,30.69,230.0,98.0,19.55,232.5,73.0,10.46,10.6,3.0,2.86, no,0,0.0, False.
2634,102.0,123.1,106.0,20.93,182.0,102.0,15.47,244.6,75.0,11.01,12.6,7.0,3.4, no,0,2.0, False.
2635,76.0,165.7,94.0,28.17,257.4,80.0,21.88,170.8,114.0,7.69,10.0,4.0,2.7, no,0,1.0, False.
2636,104.0,200.2,92.0,34.03,118.7,87.0,10.09,236.6,65.0,10.65,6.0,6.0,1.62, no,0,2.0, False.
2637,109.0,154.8,82.0,26.32,287.7,109.0,24.45,208.4,80.0,9.38,5.9,9.0,1.59, no,0,3.0, False.
2638,105.0,125.4,116.0,21.32,261.5,95.0,22.23,241.6,104.0,10.87,11.4,9.0,3.08, no,0,2.0, False.
2639,63.0,184.2,111.0,31.31,312.6,89.0,26.57,264.0,55.0,11.88,12.2,4.0,3.29, yes,33,1.0, False.
2640,105.0,274.7,99.0,46.7,193.5,118.0,16.45,299.6,109.0,13.48,10.8,3.0,2.92, yes,24,3.0, False.
2641,68.0,142.0,140.0,24.14,241.6,89.0,20.54,302.0,72.0,13.59,11.3,5.0,3.05, yes,39,1.0, False.
2642,63.0,151.5,99.0,25.76,147.8,89.0,12.56,210.4,114.0,9.47,10.0,4.0,2.7, yes,21,1.0, False.
2643,74.0,124.8,114.0,21.22,133.0,121.0,11.31,160.3,85.0,7.21,10.6,7.0,2.86, no,0,3.0, False.
2644,76.0,179.2,85.0,30.46,222.9,66.0,18.95,188.2,113.0,8.47,12.4,2.0,3.35, no,0,0.0, False.
2645,91.0,246.4,110.0,41.89,182.0,98.0,15.47,157.6,106.0,7.09,12.1,2.0,3.27, no,0,2.0, True.
2646,101.0,232.7,114.0,39.56,186.4,123.0,15.84,153.3,122.0,6.9,11.5,6.0,3.11, no,0,5.0, False.
2647,116.0,288.0,120.0,48.96,255.8,90.0,21.74,233.4,99.0,10.5,13.4,4.0,3.62, no,0,0.0, True.
